id,version,domain,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9
965e978d0b70,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Absorbed,From Authority Figure,,,
fc3595bc51db,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Absorbed,From Environment,,,
cac1c8f11362,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Shared,Shared with Family Member,,,
87a3f98a0449,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Shared,Shared with Partner,,,
2c548e8086a3,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Shared,Shared with Group,,,
64b90a0af03e,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Prenatal / Early Life,In Utero,,,
3862f1953fef,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Prenatal / Early Life,Birth Experience,,,
f924b2a3f824,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Self-Loathing,Prenatal / Early Life,Early Childhood,,,
704b3c3afc98,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Personal Experience,Single Event,,,
d1252d982d83,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Personal Experience,Repeated Experience,,,
3396ea7be50d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Personal Experience,Chronic Pattern,,,
ff61363a6edc,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Inherited,Maternal Line,,,
790989043863,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Inherited,Paternal Line,,,
751f3f95e3e7,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Inherited,Ancestral Pattern,,,
f5ebd5a5e536,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Absorbed,From Parent,,,
7119eac09d19,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Absorbed,From Authority Figure,,,
b6895073613b,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Absorbed,From Environment,,,
2f3c3041b496,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Shared,Shared with Family Member,,,
c626a3ffef86,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Shared,Shared with Partner,,,
2e4aba0e5d86,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Shared,Shared with Group,,,
76eeaca95726,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Prenatal / Early Life,In Utero,,,
8c90c0ee8436,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Prenatal / Early Life,Birth Experience,,,
c2c11aaf608c,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Shame,Exposure,Prenatal / Early Life,Early Childhood,,,
a3e2037988f9,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Personal Experience,Single Event,,,
63caf837dd1b,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Personal Experience,Repeated Experience,,,
2020adb44e9c,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Personal Experience,Chronic Pattern,,,
7e46375df217,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Inherited,Maternal Line,,,
440f7830ba16,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Inherited,Paternal Line,,,
ad6cac934b8e,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Inherited,Ancestral Pattern,,,
b290e7449f1c,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Absorbed,From Parent,,,
ab740ad956ef,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Absorbed,From Authority Figure,,,
bd1602938496,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Absorbed,From Environment,,,
4024438e9077,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Shared,Shared with Family Member,,,
18297fa36a05,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Shared,Shared with Partner,,,
111b61fbce85,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Shared,Shared with Group,,,
1dd59b542017,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Prenatal / Early Life,In Utero,,,
fc37f383239d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Prenatal / Early Life,Birth Experience,,,
25de48f38002,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Regret,Prenatal / Early Life,Early Childhood,,,
f041cd5c235e,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Personal Experience,Single Event,,,
5dc6eaa893d3,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Personal Experience,Repeated Experience,,,
ccde3651eb75,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Personal Experience,Chronic Pattern,,,
6a37f7aae656,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Inherited,Maternal Line,,,
99af059e73a7,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Inherited,Paternal Line,,,
a71683a0ad70,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Inherited,Ancestral Pattern,,,
b58af4bb1b41,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Absorbed,From Parent,,,
a60059b0dbbc,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Absorbed,From Authority Figure,,,
a26c49139cc0,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Absorbed,From Environment,,,
4312ec1ae5f5,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Shared,Shared with Family Member,,,
e2a177c27bc7,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Shared,Shared with Partner,,,
dd1f549d3f3d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Shared,Shared with Group,,,
ed2648f3d083,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Prenatal / Early Life,In Utero,,,
2c84d3a471e6,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Prenatal / Early Life,Birth Experience,,,
f9f539a01647,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Self-Blame,Prenatal / Early Life,Early Childhood,,,
2e7e8d75797f,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Personal Experience,Single Event,,,
ac9c7aeec062,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Personal Experience,Repeated Experience,,,
0cb4ebb567d9,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Personal Experience,Chronic Pattern,,,
1c700b66f9f1,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Inherited,Maternal Line,,,
5054bdbe931d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Inherited,Paternal Line,,,
1f8bbc7b9d58,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Inherited,Ancestral Pattern,,,
4a30bb02ae9d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Absorbed,From Parent,,,
d36c4859195e,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Absorbed,From Authority Figure,,,
f1acca98bdaa,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Absorbed,From Environment,,,
1ff89b0a1b1d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Shared,Shared with Family Member,,,
120868622149,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Shared,Shared with Partner,,,
b557f1d8078b,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Shared,Shared with Group,,,
f5933fb6a5da,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Prenatal / Early Life,In Utero,,,
dbb30af50425,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Prenatal / Early Life,Birth Experience,,,
e7245e54f8e0,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Condemnation,Prenatal / Early Life,Early Childhood,,,
6f074dd41528,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Personal Experience,Single Event,,,
3fbbf51f9b51,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Personal Experience,Repeated Experience,,,
956683ebf6d4,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Personal Experience,Chronic Pattern,,,
4892b4ee06b7,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Inherited,Maternal Line,,,
454d6cd74f8c,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Inherited,Paternal Line,,,
dec3ecb99ccb,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Inherited,Ancestral Pattern,,,
47a21a96c6e7,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Absorbed,From Parent,,,
8fa3615da646,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Absorbed,From Authority Figure,,,
130240f1e159,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Absorbed,From Environment,,,
46ab6b2e8a47,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Shared,Shared with Family Member,,,
b65e125cd1d4,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Shared,Shared with Partner,,,
fe762259b70f,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Shared,Shared with Group,,,
27104a76f8f6,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Prenatal / Early Life,In Utero,,,
8c8f37175bad,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Prenatal / Early Life,Birth Experience,,,
dd4b3df2bffe,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Guilt,Moral Failure,Prenatal / Early Life,Early Childhood,,,
0729f052e897,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Personal Experience,Single Event,,,
70ecd75b8953,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Personal Experience,Repeated Experience,,,
984667fc7f66,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Personal Experience,Chronic Pattern,,,
8adfd68570f3,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Inherited,Maternal Line,,,
fe961ba8c7a7,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Inherited,Paternal Line,,,
adab09254d3f,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Inherited,Ancestral Pattern,,,
979d5b1db04b,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Absorbed,From Parent,,,
932afb427bc0,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Absorbed,From Authority Figure,,,
46991356487f,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Absorbed,From Environment,,,
d74d95aea852,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Shared,Shared with Family Member,,,
17654095d395,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Shared,Shared with Partner,,,
8cc6cdcd56b0,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Shared,Shared with Group,,,
c8d787300d64,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Prenatal / Early Life,In Utero,,,
f3b4f4581ac8,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Prenatal / Early Life,Birth Experience,,,
832bf16db5d5,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Joy Suppressed,Prenatal / Early Life,Early Childhood,,,
65293595aaa1,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Personal Experience,Single Event,,,
aa7578d53e13,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Personal Experience,Repeated Experience,,,
e1724f6b4bac,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Personal Experience,Chronic Pattern,,,
7242932e9449,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Inherited,Maternal Line,,,
86ffb8503082,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Inherited,Paternal Line,,,
b7a3d518e7e9,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Inherited,Ancestral Pattern,,,
e8ec6a9a8f5a,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Absorbed,From Parent,,,
92b7cad3322e,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Absorbed,From Authority Figure,,,
b55da2098fa8,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Absorbed,From Environment,,,
5f7440463f76,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Shared,Shared with Family Member,,,
46f9c47f57b4,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Shared,Shared with Partner,,,
f22539876b0b,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Shared,Shared with Group,,,
40cfebf0f23d,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Prenatal / Early Life,In Utero,,,
7841a858551c,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Prenatal / Early Life,Birth Experience,,,
c0f061cfa1ce,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Being Seen,Prenatal / Early Life,Early Childhood,,,
00ddb1b404ba,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Personal Experience,Single Event,,,
c5e2ab9fe9f0,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Personal Experience,Repeated Experience,,,
42f9ed021aa4,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Personal Experience,Chronic Pattern,,,
e63f9d07ad62,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Inherited,Maternal Line,,,
75611c358cfe,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Inherited,Paternal Line,,,
7626c6cac7ce,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Inherited,Ancestral Pattern,,,
debd5ce45806,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Absorbed,From Parent,,,
b07f7ba8afda,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Absorbed,From Authority Figure,,,
ba0a8e1e9071,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Absorbed,From Environment,,,
d7d2f5f66902,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Shared,Shared with Family Member,,,
848ab653c29a,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Shared,Shared with Partner,,,
982b66b0e4db,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Shared,Shared with Group,,,
b9a27b547ced,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Prenatal / Early Life,In Utero,,,
7a9f2f1d06fb,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Prenatal / Early Life,Birth Experience,,,
9ecd792ec808,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Fear of Success,Prenatal / Early Life,Early Childhood,,,
dcf507368c53,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Emotional Guarding,Personal Experience,Single Event,,,
47c111acb3fd,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Emotional Guarding,Personal Experience,Repeated Experience,,,
515dc314af19,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Emotional Guarding,Personal Experience,Chronic Pattern,,,
67c951b3350e,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Emotional Guarding,Inherited,Maternal Line,,,
ffc58853fd5b,v1.0,Emotional / Relational,Emotional / Relational,Suppressed Emotion,Joy,Emotional Guarding,Inherited,Paternal Line,,,
